library	Blue_Macia	Cyan_IS12646	Gold_RTx430	Green_Ajabsido	Orange_MotaMaradi	Purple_SRN39	max_allele	max_value	Genotype_sum
ISGH	0.3300653594771242	0.0	0.0	0.008169934640522876	0.6617647058823529	0.0	Orange	0.6617647058823529	612
ISGI	0.012345679012345678	0.0	0.9876543209876543	0.0	0.0	0.0	Gold	0.9876543209876543	81
ISGJ	0.9980376766091051	0.0	0.0	0.0019623233908948193	0.0	0.0	Blue	0.9980376766091051	5096
ISGK	0.000336417157275021	0.0	0.0	0.0	0.9996635828427249	0.0	Orange	0.9996635828427249	5945
ISGL	0.0	0.0	0.0	0.0	1.0	0.0	Orange	1.0	6023
ISGM	0.9491525423728814	0.0	0.0	0.0	0.05084745762711865	0.0	Blue	0.9491525423728814	5310
ISGN	0.9304777594728171	0.06952224052718287	0.0	0.0	0.0	0.0	Blue	0.9304777594728171	3035
ISGP	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	402
ISGQ	0.5119592875318066	0.0	0.0	0.14198473282442747	0.3460559796437659	0.0	Blue	0.5119592875318066	1965
ISGR	0.0	0.0	0.0	1.0	0.0	0.0	Green	1.0	10494
ISGS	0.6666666666666666	0.0	0.3333333333333333	0.0	0.0	0.0	Blue	0.6666666666666666	21
ISGT	0.7587719298245614	0.0	0.0	0.19298245614035087	0.04824561403508772	0.0	Blue	0.7587719298245614	228
ISGW	0.8329929657363285	0.0	0.0	0.05445881552076242	0.112548218742909	0.0	Blue	0.8329929657363285	4407
ISGX	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	436
ISGY	0.0016401350699469367	0.0	0.0	0.998359864930053	0.0	0.0	Green	0.998359864930053	10365
ISGZ	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5062
ISHA	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	6533
ISHB	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5747
ISHC	0.0	0.0	0.0	0.0	1.0	0.0	Orange	1.0	2688
ISHD	0.8329929657363285	0.0	0.0	0.05445881552076242	0.112548218742909	0.0	Blue	0.8329929657363285	4407
ISHE	0.08387375702550799	0.0	0.0	0.010808473843493299	0.9053177691309987	0.0	Orange	0.9053177691309987	2313
ISHF	0.025	0.0	0.0	0.0	0.0	0.975	Purple	0.975	80
ISHG	0.008888464111631463	0.0	0.0	0.9911115358883685	0.0	0.0	Green	0.9911115358883685	10463
ISHH	0.003703703703703704	0.0	0.0	0.0	0.9962962962962963	0.0	Orange	0.9962962962962963	2700
ISHI	0.9959613696224758	0.0	0.0	0.004038630377524144	0.0	0.0	Blue	0.9959613696224758	5695
ISHJ	0.8833819241982507	0.0	0.0	0.11661807580174927	0.0	0.0	Blue	0.8833819241982507	686
ISHK	0.9495798319327731	0.0	0.0	0.0	0.05042016806722689	0.0	Blue	0.9495798319327731	5355
ISHL	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	2985
ISHM	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5147
ISHN	0.0	0.0	0.0	0.0038545332662979722	0.9961454667337021	0.0	Orange	0.9961454667337021	5967
ISHP	0.41880517347567237	0.04331759392321905	0.0	0.5290494764935332	0.008827756107575446	0.0	Green	0.5290494764935332	4871
ISHQ	0.003703703703703704	0.0	0.0	0.0	0.9962962962962963	0.0	Orange	0.9962962962962963	2700
ISHR	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	572
ISHS	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	641
ISHT	0.0	0.0	0.0	0.0	1.0	0.0	Orange	1.0	5943
ISHU	0.005541189508681197	0.0	0.0	0.0014776505356483192	0.9929811599556705	0.0	Orange	0.9929811599556705	2707
ISHW	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5089
ISHX	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	2949
ISHY	0.607421875	0.310546875	0.0	0.08203125	0.0	0.0	Blue	0.607421875	512
ISHZ	0.003703703703703704	0.0	0.0	0.0	0.9962962962962963	0.0	Orange	0.9962962962962963	2700
ISIA	0.0	0.0	0.0	0.0	1.0	0.0	Orange	1.0	2877
ISIB	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	788
ISIC	0.9758713136729222	0.0	0.0	0.024128686327077747	0.0	0.0	Blue	0.9758713136729222	373
ISID	0.9955417716611746	0.0	0.0	0.004458228338825354	0.0	0.0	Blue	0.9955417716611746	5159
ISIE	0.0007421150278293135	0.0	0.0	0.0	0.9992578849721707	0.0	Orange	0.9992578849721707	2695
ISIF	0.9996828920247344	0.0	0.0	0.0	0.00031710797526557794	0.0	Blue	0.9996828920247344	6307
ISIG	0.8968253968253969	0.0	0.0	0.10317460317460317	0.0	0.0	Blue	0.8968253968253969	504
ISIH	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	404
ISII	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	404
ISIJ	0.0025176233635448137	0.0	0.0	0.0	0.9974823766364552	0.0	Orange	0.9974823766364552	5958
ISIK	0.8518360375747225	0.1349274124679761	0.0	0.013236549957301452	0.0	0.0	Blue	0.8518360375747225	2342
ISIL	0.01466275659824047	0.0	0.0	0.0	0.9853372434017595	0.0	Orange	0.9853372434017595	2728
ISIM	0.0003718854592785422	0.0	0.0	0.0	0.9996281145407214	0.0	Orange	0.9996281145407214	2689
ISIN	0.7237113402061855	0.27628865979381445	0.0	0.0	0.0	0.0	Blue	0.7237113402061855	485
ISIP	0.00033195020746887966	0.0	0.0	0.0	0.9996680497925311	0.0	Orange	0.9996680497925311	6025
ISIQ	0.9710327455919395	0.0	0.0	0.028967254408060455	0.0	0.0	Blue	0.9710327455919395	794
ISIR	0.9939977886589796	0.0	0.0	0.003632917390617596	0.00236929395040278	0.0	Blue	0.9939977886589796	6331
ISIS	0.7252525252525253	0.27474747474747474	0.0	0.0	0.0	0.0	Blue	0.7252525252525253	495
ISIT	0.1211519364448858	0.0	0.0	0.0029791459781529296	0.8758689175769613	0.0	Orange	0.8758689175769613	3021
ISIU	0.0003770739064856712	0.0	0.0	0.00942684766214178	0.9901960784313726	0.0	Orange	0.9901960784313726	2652
ISIW	0.3141104294478528	0.018404907975460124	0.0	0.01063394683026585	0.6568507157464213	0.0	Orange	0.6568507157464213	2445
ISIX	0.36	0.0	0.0	0.6298823529411764	0.01011764705882353	0.0	Green	0.6298823529411764	4250
ISIY	0.020833333333333332	0.0	0.0	0.0	0.0	0.9791666666666666	Purple	0.9791666666666666	96
ISIZ	0.0034204275534441804	0.0	0.0	0.9965795724465558	0.0	0.0	Green	0.9965795724465558	10525
ISJA	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5114
ISJB	0.9924300942376023	0.0	0.0	0.007569905762397652	0.0	0.0	Blue	0.9924300942376023	6473
ISJC	0.0026850142641382784	0.0	0.0	0.0	0.9973149857358617	0.0	Orange	0.9973149857358617	5959
ISJD	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	425
ISJE	0.9930174563591022	0.0	0.0	0.006483790523690773	0.0004987531172069825	0.0	Blue	0.9930174563591022	6015
ISJF	0.15109034267912771	0.8489096573208723	0.0	0.0	0.0	0.0	Cyan	0.8489096573208723	642
ISJG	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	6285
ISJH	0.9416144200626959	0.0	0.03134796238244514	0.027037617554858933	0.0	0.0	Blue	0.9416144200626959	2552
ISJI	0.0	0.0	0.0	0.0	1.0	0.0	Orange	1.0	2688
ISJJ	0.0	0.0	0.0	0.0	1.0	0.0	Orange	1.0	5943
ISJK	0.0007434944237918215	0.0	0.0	0.0	0.9992565055762082	0.0	Orange	0.9992565055762082	2690
ISJL	0.9956182129929511	0.0	0.0	0.004381787007048962	0.0	0.0	Blue	0.9956182129929511	5249
ISJN	0.9414348462664714	0.0	0.0	0.0	0.05856515373352855	0.0	Blue	0.9414348462664714	1366
ISJP	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5777
ISJQ	0.9942879653338585	0.0	0.0	0.004530234390388024	0.0011818002757533978	0.0	Blue	0.9942879653338585	5077
ISJR	0.9934618608549874	0.0	0.0	0.006538139145012573	0.0	0.0	Blue	0.9934618608549874	5965
ISJS	0.9758713136729222	0.0	0.0	0.024128686327077747	0.0	0.0	Blue	0.9758713136729222	373
ISJT	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5289
ISJU	0.9943447737909517	0.0	0.0	0.004485179407176287	0.001170046801872075	0.0	Blue	0.9943447737909517	5128
ISJW	0.9086538461538461	0.0	0.0	0.09134615384615384	0.0	0.0	Blue	0.9086538461538461	832
ISJX	0.0	0.0	0.0	0.0	0.0	1.0	Purple	1.0	78
ISJY	0.0	0.0	0.0	0.0	1.0	0.0	Orange	1.0	2688
ISJZ	0.9704749679075738	0.0	0.0	0.029525032092426188	0.0	0.0	Blue	0.9704749679075738	779
ISKA	0.0	0.0	0.0	0.0	1.0	0.0	Orange	1.0	1294
ISKB	0.0	0.0	0.0	0.0	0.0	1.0	Purple	1.0	154
ISKI	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	504
ISKJ	0.0	0.0	0.0	0.0	0.0	1.0	Purple	1.0	94
ISKK	0.9825391644908616	0.0	0.0	0.0063642297650130545	0.011096605744125326	0.0	Blue	0.9825391644908616	6128
ISKL	0.0	0.0	0.0	0.0	1.0	0.0	Orange	1.0	6023
ISKM	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	1471
ISKN	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	542
ISKP	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	442
ISKR	0.9821458368096112	0.0	0.0	0.006507592190889371	0.011346570999499416	0.0	Blue	0.9821458368096112	5993
ISKS	0.0	0.0	0.0	0.0	1.0	0.0	Orange	1.0	5926
ISKT	0.6793855302279485	0.058969276511397425	0.0	0.24826560951437066	0.013379583746283449	0.0	Blue	0.6793855302279485	2018
ISKU	0.998828811243412	0.0	0.0	0.0	0.0011711887565879367	0.0	Blue	0.998828811243412	5123
ISKW	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	1982
ISKX	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	2104
ISKY	0.9638024357239513	0.0	0.0	0.013193504736129905	0.023004059539918808	0.0	Blue	0.9638024357239513	2956
ISKZ	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	508
ISLA	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	1415
ISLB	0.8614993646759848	0.12325285895806862	0.0	0.015247776365946633	0.0	0.0	Blue	0.8614993646759848	2361
ISLC	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	2147
ISLD	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	753
ISLF	0.7657657657657657	0.23423423423423423	0.0	0.0	0.0	0.0	Blue	0.7657657657657657	888
ISLG	0.2693689071318625	0.0	0.0	0.70702924576706	0.023601847101077475	0.0	Green	0.70702924576706	3898
ISLI	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5217
ISLJ	0.5762514551804424	0.03608847497089639	0.0	0.046565774155995346	0.3410942956926659	0.0	Blue	0.5762514551804424	1718
ISLK	0.0	0.0	0.0	0.0	1.0	0.0	Orange	1.0	6140
ISLL	0.8706128863279203	0.0	0.0	0.03404924044002095	0.09533787323205867	0.0	Blue	0.8706128863279203	1909
ISLM	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	1968
ISLN	0.9897560975609756	0.0	0.0	0.009105691056910569	0.0011382113821138211	0.0	Blue	0.9897560975609756	6150
ISLP	0.21814964610717896	0.0	0.0005055611729019212	0.7783114256825076	0.003033367037411527	0.0	Green	0.7783114256825076	3956
ISLQ	0.7073170731707317	0.2926829268292683	0.0	0.0	0.0	0.0	Blue	0.7073170731707317	410
ISLR	0.0	0.0	0.0	0.0	1.0	0.0	Orange	1.0	5943
ISLS	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	425
ISLT	0.0	0.0	0.0	0.006352390504847877	0.9936476094951521	0.0	Orange	0.9936476094951521	5982
ISLU	0.9097472924187726	0.0	0.0	0.09025270758122744	0.0	0.0	Blue	0.9097472924187726	831
ISLW	0.99830335934849	0.0	0.0	0.0016966406515100101	0.0	0.0	Blue	0.99830335934849	5894
ISLX	0.7047353760445683	0.29526462395543174	0.0	0.0	0.0	0.0	Blue	0.7047353760445683	359
ISLZ	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	450
ISMA	0.0	0.0	0.0	0.0	1.0	0.0	Orange	1.0	6023
ISMB	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	516
ISMD	0.813588850174216	0.18641114982578397	0.0	0.0	0.0	0.0	Blue	0.813588850174216	574
ISME	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	756
ISMF	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	4958
ISMG	0.2162654521795706	0.0	0.0	0.0	0.7837345478204294	0.0	Orange	0.7837345478204294	7685
ISMI	0.7984898537045776	0.0	0.0	0.0976875884851345	0.10382255781028787	0.0	Blue	0.7984898537045776	2119
ISMJ	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5091
ISMK	0.0	0.0	1.0	0.0	0.0	0.0	Gold	1.0	7
ISML	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	1415
ISMM	0.0	0.0	0.0	0.0	1.0	0.0	Orange	1.0	2579
ISMP	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5626
ISMQ	0.5825688073394495	0.0	0.0	0.0	0.41743119266055045	0.0	Blue	0.5825688073394495	436
ISMR	0.0	0.0	1.0	0.0	0.0	0.0	Gold	1.0	7
ISMT	0.0	0.0	0.0	0.0	1.0	0.0	Orange	1.0	6064
ISMU	0.98790601243953	0.0	0.0	0.003973738769868694	0.008120248790601244	0.0	Blue	0.98790601243953	5788
ISMW	0.0	0.0	0.0	0.0	1.0	0.0	Orange	1.0	5942
ISMX	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	1262
ISMY	0.0	0.0	0.0	0.0	1.0	0.0	Orange	1.0	6024
ISMZ	0.8525539757767245	0.017377567140600316	0.0	0.034228541337546076	0.09583991574512901	0.0	Blue	0.8525539757767245	1899
ISNA	0.0	0.0	0.0	0.0	1.0	0.0	Orange	1.0	1315
ISNB	0.998811410459588	0.0	0.0	0.0	0.0011885895404120444	0.0	Blue	0.998811410459588	5048
ISNC	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5184
ISND	0.0	0.0	0.0	0.0	1.0	0.0	Orange	1.0	5985
ISNE	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	1242
ISQC	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	1402
ISQD	0.9959284829173305	0.0	0.0	0.004071517082669499	0.0	0.0	Blue	0.9959284829173305	5649
ISQE	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5021
ISQF	0.995524421093598	0.0	0.0	0.004475578906402024	0.0	0.0	Blue	0.995524421093598	5139
ISQG	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5002
ISQH	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	563
ISTL	0.9960235131396957	0.0	0.0	0.0039764868603042874	0.0	0.0	Blue	0.9960235131396957	5784
ISTM	0.9959378311550688	0.0	0.0	0.0040621688449311195	0.0	0.0	Blue	0.9959378311550688	5662
ISTN	0.44680851063829785	0.0	0.0	0.0	0.0	0.5531914893617021	Purple	0.5531914893617021	141
ISTP	0.4583333333333333	0.0	0.0	0.0	0.0	0.5416666666666666	Purple	0.5416666666666666	144
ITIK	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5332
ITIL	0.0	0.0	0.0	0.0	1.0	0.0	Orange	1.0	656
IUAX	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	3982
IUEB	0.671702735810535	0.0	0.0	0.09799918334013884	0.23029808084932626	0.0	Blue	0.671702735810535	2449
IUEC	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	2350
IUED	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	2346
IUEE	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	2346
IUEF	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5077
IUEG	0.8088803088803089	0.17374517374517376	0.0	0.017374517374517374	0.0	0.0	Blue	0.8088803088803089	518
IUEH	0.7848605577689243	0.19721115537848605	0.0	0.017928286852589643	0.0	0.0	Blue	0.7848605577689243	502
IUEI	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	2125
IUEJ	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5161
IUEK	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	2949
IUEL	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	2829
IUEM	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	2981
IUEN	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	3093
IUEP	0.8329929657363285	0.0	0.0	0.05445881552076242	0.112548218742909	0.0	Blue	0.8329929657363285	4407
IUEQ	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5047
IUER	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5025
IUES	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5155
IUET	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	6268
IUEU	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5100
IUEW	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	4964
IUEX	0.9982039513071244	0.0	0.0	0.0017960486928756735	0.0	0.0	Blue	0.9982039513071244	5011
IUEY	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5071
IUEZ	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	1398
IUFA	0.9960906958561376	0.0	0.0	0.003909304143862392	0.0	0.0	Blue	0.9960906958561376	5116
IUFB	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	1573
IUFC	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	1552
IUFD	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	4997
IUFE	0.6240272373540856	0.0	0.0	0.13472762645914396	0.24124513618677043	0.0	Blue	0.6240272373540856	2056
IUFF	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	4880
IUFG	0.9840166782487839	0.0	0.0	0.015983321751216122	0.0	0.0	Blue	0.9840166782487839	1439
IUFH	0.9854494717958939	0.0	0.0	0.01455052820410604	0.0	0.0	Blue	0.9854494717958939	5017
IUFI	0.9992458521870287	0.0	0.0	0.0	0.0007541478129713424	0.0	Blue	0.9992458521870287	1326
IUFJ	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5006
IUFK	0.9958818263205014	0.0	0.0	0.004118173679498657	0.0	0.0	Blue	0.9958818263205014	5585
IUFL	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5010
IUFM	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	1310
IUFN	0.9957720588235294	0.0	0.0	0.004227941176470588	0.0	0.0	Blue	0.9957720588235294	5440
IUFP	0.9985783915515841	0.0	0.0	0.001421608448415922	0.0	0.0	Blue	0.9985783915515841	4924
IUFQ	0.9900059964021587	0.0	0.0	0.009994003597841295	0.0	0.0	Blue	0.9900059964021587	5003
IUFR	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	4909
IUFS	0.9953516572352465	0.0	0.0	0.004648342764753436	0.0	0.0	Blue	0.9953516572352465	4948
IUFT	0.9811888638073739	0.0	0.0	0.01730624529721595	0.0	0.0015048908954100827	Blue	0.9811888638073739	1329
IUFU	0.9953431868799352	0.0	0.0	0.004656813120064791	0.0	0.0	Blue	0.9953431868799352	4939
IUFW	0.9954733320212557	0.0	0.0	0.0045266679787443415	0.0	0.0	Blue	0.9954733320212557	5081
IUFX	0.9978902953586498	0.0	0.0	0.0	0.0	0.002109704641350211	Blue	0.9978902953586498	474
IUFY	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	493
IUFZ	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	492
IUGA	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	425
IUGB	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	479
IUGC	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	494
IUGD	0.702415458937198	0.05748792270531401	0.0	0.23429951690821257	0.005797101449275362	0.0	Blue	0.702415458937198	2070
IUGE	0.6916167664670658	0.0593812375249501	0.0	0.24301397205588823	0.005988023952095809	0.0	Blue	0.6916167664670658	2004
IUGF	0.7208121827411168	0.050338409475465314	0.0	0.21742808798646363	0.011421319796954314	0.0	Blue	0.7208121827411168	2364
IUGG	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	555
IUGH	0.947990987607961	0.0	0.0	0.0	0.052009012392039054	0.0	Blue	0.947990987607961	5326
IUGI	0.7397849462365591	0.051182795698924734	0.0	0.20387096774193547	0.005161290322580645	0.0	Blue	0.7397849462365591	2325
IUGJ	0.9074609600925391	0.0	0.0	0.09022556390977443	0.002313475997686524	0.0	Blue	0.9074609600925391	5187
IUGK	0.7348389795064827	0.049769970723546636	0.0	0.21037222919280635	0.005018820577164366	0.0	Blue	0.7348389795064827	2391
IUGL	0.7341389728096677	0.0513595166163142	0.0	0.20284851100561072	0.011652999568407424	0.0	Blue	0.7341389728096677	2317
IUGM	0.9353094332064891	0.05848187462447427	0.0	0.006208692169036651	0.0	0.0	Blue	0.9353094332064891	4993
IUGN	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	2944
IUGP	0.948969948969949	0.0	0.0	0.0	0.05103005103005103	0.0	Blue	0.948969948969949	5291
IUGQ	0.6182336182336182	0.0	0.0	0.11396011396011396	0.2678062678062678	0.0	Blue	0.6182336182336182	2106
IUGR	0.9477655252466628	0.0	0.0	0.0	0.0522344747533372	0.0	Blue	0.9477655252466628	5169
IUGS	0.9479467900520532	0.0	0.0	0.0	0.05205320994794679	0.0	Blue	0.9479467900520532	5187
IUGT	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	593
IUGU	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	597
IUGW	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	597
IUGX	0.623132530120482	0.0	0.0	0.10506024096385543	0.27180722891566267	0.0	Blue	0.623132530120482	2075
IUGY	0.6175071360608944	0.0	0.0	0.11417697431018078	0.26831588962892483	0.0	Blue	0.6175071360608944	2102
IUGZ	0.6891371340523883	0.0	0.0	0.0936055469953775	0.2172573189522342	0.0	Blue	0.6891371340523883	2596
IUHA	0.6175071360608944	0.0	0.0	0.11417697431018078	0.26831588962892483	0.0	Blue	0.6175071360608944	2102
IUHB	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5122
IUHC	0.8686170212765958	0.0	0.0	0.034574468085106384	0.09680851063829787	0.0	Blue	0.8686170212765958	1880
IUHD	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	2339
IUHE	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	2352
IUHF	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	2351
IUHG	0.971900826446281	0.0	0.0	0.0	0.02809917355371901	0.0	Blue	0.971900826446281	2420
IUHH	0.18032786885245902	0.819672131147541	0.0	0.0	0.0	0.0	Cyan	0.819672131147541	488
IUHI	0.9620323841429369	0.0	0.0	0.0	0.03796761585706309	0.0	Blue	0.9620323841429369	1791
IUHJ	0.9975876487616597	0.0	0.0	0.0	0.0024123512383403024	0.0	Blue	0.9975876487616597	6218
IUHK	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	6096
IUHL	0.9984009594243454	0.0	0.0	0.0015990405756546072	0.0	0.0	Blue	0.9984009594243454	5003
IUHM	0.9954073482428115	0.0	0.0	0.004592651757188498	0.0	0.0	Blue	0.9954073482428115	5008
IUHN	0.9945310917561272	0.0	0.0	0.005468908243872798	0.0	0.0	Blue	0.9945310917561272	4937
IUHP	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5097
IUHQ	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5129
IUHR	0.9973348562726061	0.0	0.0	0.0	0.00266514372739387	0.0	Blue	0.9973348562726061	5253
IUHS	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5498
IUHT	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	4854
IUHU	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	402
IUHW	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	558
IUHX	0.9943422913719944	0.0	0.0	0.005657708628005658	0.0	0.0	Blue	0.9943422913719944	4949
IUHY	0.9738988580750407	0.0	0.0	0.026101141924959218	0.0	0.0	Blue	0.9738988580750407	613
IUHZ	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	1910
IUIA	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5589
IUIN	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	542
IUIW	0.0	0.0	0.0	0.0	1.0	0.0	Orange	1.0	2691
IWCK	0.0	0.0	0.0	0.0	0.0	1.0	Purple	1.0	78
IWCL	0.0	0.0	0.0	0.0	1.0	0.0	Orange	1.0	2883
IWNU	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	524
IWNY	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	484
IXCU	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	6655
IXMF	0.015045519885002396	0.0	0.0	0.9849544801149976	0.0	0.0	Green	0.9849544801149976	10435
IXMG	0.9979299962363568	0.0	0.0	0.0007527286413248024	0.0013172751223184042	0.0	Blue	0.9979299962363568	5314
IXMH	0.9875	0.0	0.0	0.004107142857142857	0.008392857142857143	0.0	Blue	0.9875	5600
IXMI	0.9979534883720931	0.0	0.0	0.0007441860465116279	0.0013023255813953488	0.0	Blue	0.9979534883720931	5375
IXML	0.169921875	0.830078125	0.0	0.0	0.0	0.0	Cyan	0.830078125	512
IXMM	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5118
IXMN	0.9956775042285285	0.0	0.0	0.004322495771471528	0.0	0.0	Blue	0.9956775042285285	5321
IXMP	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5357
IXMQ	0.15708812260536398	0.0	0.0	0.07662835249042145	0.7662835249042146	0.0	Orange	0.7662835249042146	1044
IXMR	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5327
IXMS	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5323
IXMT	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5373
IXMU	0.21708185053380782	0.0	0.0	0.0711743772241993	0.7117437722419929	0.0	Orange	0.7117437722419929	1124
IXMW	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5313
IXMX	0.9948504654387007	0.0	0.0	0.004555357496533967	0.0005941770647653001	0.0	Blue	0.9948504654387007	5049
IXMY	0.9877085162423178	0.0	0.0	0.004038630377524144	0.008252853380158033	0.0	Blue	0.9877085162423178	5695
IXMZ	0.0	0.0	0.0	0.0	1.0	0.0	Orange	1.0	6023
IXNA	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5045
IXNB	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5376
IXNC	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5333
